ID,Story,FacScoresQ,FacScoresO,Dataset,ProblemID,set,ID.1,wordcount,peerDSI,promptDSI,DSI,QwenDSI,bgeDSI,wordQwenDSI,wordbgeDSI,promptCosDis,peerCosDis
2613,Tell the Dr that you don't want to do it and leave,-1.740970754,-1.141606129,RLPS9,Joan,training,2613,13,0.813685536384583,0.819906115531921,0.767043948173523,0.0,0.0,0.23916220664978,0.354576051235199,0.4749298095703125,0.48054438829421997
2614,Joan introduce more exciting work to Dr.Bunt.,-1.342250603,-0.001359749,RLPS9,Joan,training,2614,8,0.840575635433197,0.835741698741913,0.78645783662796,0.0,0.0,0.357450813055038,0.417545318603516,0.5678291320800781,0.4133785665035248
2615,go to the teachers office hours and ask him how you could do better in the class,-1.342250603,-0.504583026,RLPS9,Joan,training,2615,17,0.820618271827698,0.821725189685822,0.782211720943451,0.0,0.0,0.260101139545441,0.366494178771973,0.45838719606399536,0.5443844795227051
2616,Quit and hope for the best,-1.740970754,-1.46249251,RLPS9,Joan,training,2616,6,0.818377256393433,0.827593863010407,0.721524715423584,0.0,0.0,0.267771691083908,0.377012133598328,0.3853973150253296,0.5524197220802307
2617,"Joan could go to Dr. Bundt and start crying, and say she is no help. She should say she is very overwhelmed and it doesn't help that she is unclear with her assignments. She could fully have a whole breakdown so Dr. Bundt feels so bad for her she either gives her another assignment or starts to actually help her.",-0.276861081,1.638579045,RLPS9,Joan,training,2617,61,0.815321683883667,0.816228985786438,0.792830467224121,0.492632389068604,0.430984824895859,0.281299978494644,0.379000604152679,0.5937963724136353,0.3520716726779938
2618,"Joan should see if she can work with another professor, and explain that she isn't enjoying the work that Dr. Bundt has her doing.",0.004094126,-0.504583026,RLPS9,Joan,training,2618,25,0.816515922546387,0.813872933387756,0.80352109670639,0.694896221160889,0.557784914970398,0.274641484022141,0.385900974273682,0.7914302945137024,0.27396026253700256
2619,"Joan should not continue doing something that she does not enjoy. If it is coming in between her and her academics, she should find another researcher to assist. She should explain her situation. to Dr. Bundt and find another researcher.",0.398478948,-0.504583026,RLPS9,Joan,training,2619,40,0.813210368156433,0.815749943256378,0.790535986423492,0.51418399810791,0.45014476776123,0.261545896530151,0.375283032655716,0.7777360677719116,0.2815735340118408
2620,"Joan should quit her job with Dr. Bundt after finding another resource. Joan should not have to continue her job if she feels unfulfilled, as she will only grow to be more unhappy. However, she should not quit working as a whole. Rather, she should find a research environment where she feels supported.",0.914964042,-0.504583026,RLPS9,Joan,training,2620,53,0.816428124904633,0.815639317035675,0.797087252140045,0.527927577495575,0.470620691776276,0.314641058444977,0.388928294181824,0.7685922980308533,0.30436983704566956
2621,self network more,-1.342250603,-1.141606129,RLPS9,Joan,training,2621,3,0.841772258281708,0.846850156784058,0.656953692436218,0.0,0.0,0.303799599409103,0.375676840543747,0.3864966630935669,0.6380805969238281
2622,"Just do it, it looks good on your resume",-1.740970754,-0.825469408,RLPS9,Joan,training,2622,9,0.831990122795105,0.837828814983368,0.733747184276581,0.0,0.0,0.275474816560745,0.378937602043152,0.48578065633773804,0.5328613519668579
2623,Joan should contact her teacher or tell Dr. bunt that she does not want to attend his class and other available options,-0.671245903,-0.411039748,RLPS9,Joan,training,2623,22,0.819453477859497,0.81839656829834,0.797294497489929,0.438279449939728,0.394997954368591,0.260682165622711,0.385767012834549,0.6050220727920532,0.36309757828712463
2624,Joan should discuss with fellow students under Dr. Bundt as to way they enjoy what they are doing. She might ask them as well what their plans are after school and see if their goals align. If the situation doesn't change and Joan is still unhappy she should discuss with Dr. Bundt and perhaps Dr. Johnson as well as to why she is unhappy in her current position. She might be able to find another path that allows her to finish her work with Dr. Bundt that also allows her to be on a more satisfactory path.,2.139208499,0.453326458,RLPS9,Joan,training,2624,98,0.815243184566498,0.815662026405335,0.805581033229828,0.500578582286835,0.451529324054718,0.259608834981918,0.375229239463806,0.7847659587860107,0.28745537996292114
2625,she should good look for a better opportunity where she will succeed and be happy as well.,-1.342250603,-0.73192613,RLPS9,Joan,training,2625,17,0.807943284511566,0.813531756401062,0.742527008056641,0.0,0.0,0.268963485956192,0.372099429368973,0.48810890316963196,0.502922534942627
2626,"She can tell Dr. Bundt how she feels and see if that changes anything. If it doesn't, she can consider working in other parts of psychological departments.",-0.272525752,-0.504583026,RLPS9,Joan,training,2626,28,0.819054424762726,0.823283553123474,0.800258338451386,0.517511785030365,0.391815423965454,0.285395532846451,0.388262629508972,0.631149411201477,0.3948815166950226
2627,"Because of their friendship connection Joan cannot go to Dr. Johnson, but she should go to faculty members within the department and inquire about their research. She will need to act responsibly and appropriately in her separation from her current research as to not lose a recommendation. She should stick it out at the job to a timing that would seem respectable, then she should leave and go to a new connection but have this as an area of study.",1.468203799,1.001555943,RLPS9,Joan,training,2627,80,0.819138646125794,0.819406569004059,0.811079800128937,0.45644012093544,0.472868174314499,0.266883552074432,0.380760699510574,0.7782272100448608,0.3234446942806244
2628,"Joan should try and find a new job, one that she is interested in. She can ask Dr. Johnson for advice about other labs, since she should be working on something that she enjoys",0.004094126,-0.504583026,RLPS9,Joan,training,2628,34,0.807780504226685,0.807605266571045,0.784062683582306,0.485089182853699,0.368115901947022,0.270160257816315,0.382387042045593,0.7427421808242798,0.308025598526001
2629,Joan should leave working with Dr. Bundt and keep their relationship as just friends. She should leave and do her own research.,-0.272525752,0.043646459,RLPS9,Joan,training,2629,22,0.813728094100952,0.813241600990295,0.781855702400208,0.559881985187531,0.513619899749756,0.287951707839966,0.377086877822876,0.766020655632019,0.28580808639526367
2630,Joan should find out information about other faculty members in the department and what research they are doing. Joan can do this by emailing other faculty members and asking what types of research projects they are doing.,0.398478948,0.270989562,RLPS9,Joan,training,2630,37,0.817878901958466,0.817691624164581,0.78322696685791,0.129169702529907,0.168719708919525,0.2473995834589,0.397911727428436,0.6836962699890137,0.3858499228954315
2631,"Joan needs to quit! If it's not what she wants to be doing Joan is wasting her time, big time. Joan needs to find something else that is better for her, not what seems like it would be good for her. Come on Joan!",-0.272525752,-1.141606129,RLPS9,Joan,training,2631,45,0.821237146854401,0.825270175933838,0.792679071426392,0.351243495941162,0.297172784805298,0.262915194034576,0.378465324640274,0.5397596955299377,0.41257989406585693
2632,"Joan should obviously leave this job. It's almost impossible to change other people so why should she waste her time at a place that she doesn't enjoy and takes up too much time. Joan should go back to Dr. Johnson, tell them how she appreciated the opportunity but did not click with Dr. Bundt, and ask him/her if they know anyone else looking for research assistants. If not, she should look for a new job herself by contacting various companies and asking them if they need assistants or interns.",1.744823677,0.043646459,RLPS9,Joan,training,2632,92,0.821247696876526,0.82311886548996,0.81751298904419,0.541788816452026,0.477334588766098,0.2929907143116,0.383586078882217,0.8220049142837524,0.3139006793498993
2633,Joan should at least stick around and not give up. Before leaving she should inform Dr. Bundt and tell him that she__ overwhelmed and she if there__ any way he can accommodate to her. I think that if they have a conversation things can improve maybe they can come to an equal agreement that can work for the both of them. If its still to much she should take time for herself and her mental health and just leave and attempt another time when she__ actually in a better mind state.,1.468203799,0.453326458,RLPS9,Joan,training,2633,94,0.817390561103821,0.822848737239838,0.808222711086273,0.537959814071655,0.421182453632355,0.251080513000488,0.375031769275665,0.6389127969741821,0.33529576659202576
2634,Joan should talk to her classmates who also got assigned by Dr. Bundt to get a full understanding of their situation and evaluate to see if they're genuinely enjoying their job. If they feel the same as Joan they should report it to a higher up worker. If Joan is just feeling this way she should start by going directly to Dr. Bundt. If nothing is resolved then she can report to a Dean.,1.073818977,0.680669561,RLPS9,Joan,training,2634,75,0.819745421409607,0.823106169700623,0.811406791210175,0.540952920913696,0.468785375356674,0.280591607093811,0.38050189614296,0.7234218716621399,0.3351345956325531
2635,Joan should talk to Dr. Johnson about how she should approach this. If she gets no guidance than she should tell Dr. Bundt that she has found another opportunity somewhere else.,0.004094126,-0.183696645,RLPS9,Joan,training,2635,31,0.823115468025208,0.826297700405121,0.806924641132355,0.482443541288376,0.404732078313828,0.297348439693451,0.379553556442261,0.6879684329032898,0.2881544232368469
