ID,Story,FacScoresQ,FacScoresO,Dataset,ProblemID,set,ID.1,wordcount,peerDSI,promptDSI,DSI,QwenDSI,bgeDSI,wordQwenDSI,wordbgeDSI,promptCosDis,peerCosDis
2620,"Joan should quit her job with Dr. Bundt after finding another resource. Joan should not have to continue her job if she feels unfulfilled, as she will only grow to be more unhappy. However, she should not quit working as a whole. Rather, she should find a research environment where she feels supported.",0.914964042,-0.504583026,RLPS9,Joan,training,2620,53,0.8164281249046330,0.815639317035675,0.7970872521400450,0.527927577495575,0.47062069177627600,0.3146410584449770,0.38892829418182400,0.23140770196914700,0.30436983704567000
2621,self network more,-1.342250603,-1.141606129,RLPS9,Joan,training,2621,3,0.8417722582817080,0.8468501567840580,0.6569536924362180,0.0,0.0,0.3037995994091030,0.37567684054374700,0.6135033369064330,0.6380805969238280
2622,"Just do it, it looks good on your resume",-1.740970754,-0.825469408,RLPS9,Joan,training,2622,9,0.831990122795105,0.8378288149833680,0.7337471842765810,0.0,0.0,0.27547481656074500,0.37893760204315200,0.514219343662262,0.5328613519668580
2623,Joan should contact her teacher or tell Dr. bunt that she does not want to attend his class and other available options,-0.671245903,-0.411039748,RLPS9,Joan,training,2623,22,0.8194534778594970,0.8183965682983400,0.7972944974899290,0.4382794499397280,0.3949979543685910,0.2606821656227110,0.38576701283454900,0.3949779272079470,0.36309757828712500
2624,Joan should discuss with fellow students under Dr. Bundt as to way they enjoy what they are doing. She might ask them as well what their plans are after school and see if their goals align. If the situation doesn't change and Joan is still unhappy she should discuss with Dr. Bundt and perhaps Dr. Johnson as well as to why she is unhappy in her current position. She might be able to find another path that allows her to finish her work with Dr. Bundt that also allows her to be on a more satisfactory path.,2.139208499,0.453326458,RLPS9,Joan,training,2624,98,0.8152431845664980,0.8156620264053350,0.8055810332298280,0.5005785822868350,0.451529324054718,0.25960883498191800,0.37522923946380600,0.21523404121398900,0.28745537996292100
2625,she should good look for a better opportunity where she will succeed and be happy as well.,-1.342250603,-0.73192613,RLPS9,Joan,training,2625,17,0.8079432845115660,0.813531756401062,0.7425270080566410,0.0,0.0,0.268963485956192,0.3720994293689730,0.5118911266326900,0.502922534942627
2626,"She can tell Dr. Bundt how she feels and see if that changes anything. If it doesn't, she can consider working in other parts of psychological departments.",-0.272525752,-0.504583026,RLPS9,Joan,training,2626,28,0.8190544247627260,0.8232835531234740,0.8002583384513860,0.517511785030365,0.3918154239654540,0.2853955328464510,0.38826262950897200,0.36885058879852300,0.3948815166950230
2627,"Because of their friendship connection Joan cannot go to Dr. Johnson, but she should go to faculty members within the department and inquire about their research. She will need to act responsibly and appropriately in her separation from her current research as to not lose a recommendation. She should stick it out at the job to a timing that would seem respectable, then she should leave and go to a new connection but have this as an area of study.",1.468203799,1.001555943,RLPS9,Joan,training,2627,80,0.8191386461257940,0.8194065690040590,0.8110798001289370,0.45644012093544000,0.4728681743144990,0.2668835520744320,0.38076069951057400,0.22177278995513900,0.3234446942806240
2628,"Joan should try and find a new job, one that she is interested in. She can ask Dr. Johnson for advice about other labs, since she should be working on something that she enjoys",0.004094126,-0.504583026,RLPS9,Joan,training,2628,34,0.8077805042266850,0.8076052665710450,0.7840626835823060,0.48508918285369900,0.3681159019470220,0.2701602578163150,0.38238704204559300,0.2572578191757200,0.308025598526001
2629,Joan should leave working with Dr. Bundt and keep their relationship as just friends. She should leave and do her own research.,-0.272525752,0.043646459,RLPS9,Joan,training,2629,22,0.8137280941009520,0.8132416009902950,0.7818557024002080,0.5598819851875310,0.5136198997497560,0.2879517078399660,0.377086877822876,0.23397934436798100,0.28580808639526400
2630,Joan should find out information about other faculty members in the department and what research they are doing. Joan can do this by emailing other faculty members and asking what types of research projects they are doing.,0.398478948,0.270989562,RLPS9,Joan,training,2630,37,0.8178789019584660,0.8176916241645810,0.7832269668579100,0.12916970252990700,0.16871970891952500,0.24739958345890000,0.3979117274284360,0.31630373001098600,0.3858499228954320
2631,"Joan needs to quit! If it's not what she wants to be doing Joan is wasting her time, big time. Joan needs to find something else that is better for her, not what seems like it would be good for her. Come on Joan!",-0.272525752,-1.141606129,RLPS9,Joan,training,2631,45,0.8212371468544010,0.8252701759338380,0.7926790714263920,0.3512434959411620,0.29717278480529800,0.2629151940345760,0.37846532464027400,0.46024030447006200,0.41257989406585700
2632,"Joan should obviously leave this job. It's almost impossible to change other people so why should she waste her time at a place that she doesn't enjoy and takes up too much time. Joan should go back to Dr. Johnson, tell them how she appreciated the opportunity but did not click with Dr. Bundt, and ask him/her if they know anyone else looking for research assistants. If not, she should look for a new job herself by contacting various companies and asking them if they need assistants or interns.",1.744823677,0.043646459,RLPS9,Joan,training,2632,92,0.8212476968765260,0.8231188654899600,0.8175129890441900,0.5417888164520260,0.477334588766098,0.29299071431160000,0.3835860788822170,0.17799508571624800,0.3139006793498990
2633,Joan should at least stick around and not give up. Before leaving she should inform Dr. Bundt and tell him that she__ overwhelmed and she if there__ any way he can accommodate to her. I think that if they have a conversation things can improve maybe they can come to an equal agreement that can work for the both of them. If its still to much she should take time for herself and her mental health and just leave and attempt another time when she__ actually in a better mind state.,1.468203799,0.453326458,RLPS9,Joan,training,2633,94,0.8173905611038210,0.8228487372398380,0.8082227110862730,0.5379598140716550,0.42118245363235500,0.2510805130004880,0.3750317692756650,0.36108720302581800,0.33529576659202600
2634,Joan should talk to her classmates who also got assigned by Dr. Bundt to get a full understanding of their situation and evaluate to see if they're genuinely enjoying their job. If they feel the same as Joan they should report it to a higher up worker. If Joan is just feeling this way she should start by going directly to Dr. Bundt. If nothing is resolved then she can report to a Dean.,1.073818977,0.680669561,RLPS9,Joan,training,2634,75,0.8197454214096070,0.8231061697006230,0.8114067912101750,0.5409529209136960,0.4687853753566740,0.28059160709381100,0.3805018961429600,0.2765781283378600,0.3351345956325530
2635,Joan should talk to Dr. Johnson about how she should approach this. If she gets no guidance than she should tell Dr. Bundt that she has found another opportunity somewhere else.,0.004094126,-0.183696645,RLPS9,Joan,training,2635,31,0.8231154680252080,0.8262977004051210,0.8069246411323550,0.48244354128837600,0.4047320783138280,0.2973484396934510,0.37955355644226100,0.3120315670967100,0.2881544232368470
2636,"Joan should go to Dr. Johnson and explain to him that the job as a research assistant is not what she thought, and feels as though she could be doing something that she is more interested in.",0.004094126,-0.504583026,RLPS9,Joan,training,2636,37,0.8115429878234860,0.8109377026557920,0.7921277284622190,0.5556451082229610,0.5153238773345950,0.25456351041793800,0.37529852986335800,0.21437102556228600,0.28250497579574600
2637,"Joan needs to reach out to Dr. Bundt and express how she feels or leave the situation, because being happy and content is most important thing.",-0.272525752,-0.504583026,RLPS9,Joan,training,2637,26,0.8260374069213870,0.82940274477005,0.8112313747406010,0.5553970336914060,0.5165165662765500,0.26981601119041400,0.38755252957344100,0.3857024908065800,0.32874029874801600
2638,She could talk to Dr. Bundt to see what exactly she needs to work on an try and pick out 1 or 2 things to look forward too about the research.,-0.272525752,0.043646459,RLPS9,Joan,training,2638,31,0.8241100907325750,0.8259059190750120,0.8150413632392880,0.5990339517593380,0.43601739406585700,0.2542799413204190,0.37676504254341100,0.41934412717819200,0.3980514407157900
2639,Joan should go back and speak to the head of the department and seek advice on what to do and what she is looking for specifically,-0.272525752,-0.411039748,RLPS9,Joan,training,2639,26,0.8132719397544860,0.8147470951080320,0.7831909656524660,0.0,0.0,0.2337161898612980,0.37222206592559800,0.38434261083602900,0.35630002617836
2640,"I would tell Joan to go talk to Dr. Johnson and explain what is going on, and see if there is another person she can work with. If she still feels the same way about her research project, then maybe its Time to move on.",0.004094126,-0.504583026,RLPS9,Joan,training,2640,45,0.8146846890449520,0.8194000124931340,0.8003053069114690,0.5173892378807070,0.42568644881248500,0.26998811960220300,0.38070955872535700,0.24338626861572300,0.30037176609039300
2641,"Joan should attempt to find common ground with Dr. Bundt to see if he becomes any friendlier and easy going toward her, and then maybe see if he has any connections that would align with her interests in the field.",0.004094126,0.453326458,RLPS9,Joan,training,2641,40,0.8212732076644900,0.8235275745391850,0.8080341815948490,0.4622498154640200,0.4308760166168210,0.24124003946781200,0.3804313540458680,0.3037736415863040,0.31631502509117100
2642,She could do some research to find something that does interest her in the project she is working on. She could also change the topic in a way that still stays on topic but interests her and will be something she wants to work on.,0.12185907,0.453326458,RLPS9,Joan,training,2642,45,0.8040399551391600,0.8054560422897340,0.7680013179779050,0.298659086227417,0.2382117509841920,0.23576974868774400,0.36573609709739700,0.45095592737197900,0.4991284906864170
2643,"First Joan would need to find another position if she cannot procced with the project she was given. Then she'll have to go talk to Dr. Johnson about this situation. Joan's mental health is important, so she'll need to communicate her feelings and frustration. She'll then have to ask for help for her project to even reach Dr. Bundt expectations. When that is reached, she needs to work somewhere else.",0.797199098,-0.277239923,RLPS9,Joan,training,2643,74,0.820785403251648,0.82215815782547,0.8145700097084050,0.5211327075958250,0.4295121133327480,0.28164106607437100,0.38324660062789900,0.3079969882965090,0.3149455785751340
